Id,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConf,NumOfConfUsed,C.C..non.aromatic.,C.C.C.O.in.non.aromatic.ring,hydroxyl..alkyl.,aldehyde,ketone,carboxylic.acid,ester,ether..alicyclic.,nitrate,nitro,aromatic.hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester,parentspecies_apin,parentspecies_apin_decane,parentspecies_apin_decane_toluene,parentspecies_apin_toluene,parentspecies_decane,parentspecies_decane_toluene,parentspecies_toluene,log10_pSat_Pa
118811,-0.0672209240788762,1.2912483278156757,2.1623703133552263,7,1,1,286,40,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.914410068747853
118818,-0.0672209240788762,1.2912483278156757,2.1623703133552263,7,1,1,206,40,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.062843853387894
118820,1.4766792913020408,2.054492570967028,2.1623703133552263,11,2,1,261,40,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-3.864951937699744
118823,0.874751743540704,1.2912483278156757,1.4735833741161026,10,2,1,301,40,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.581913132345076
118826,0.2932905727341364,1.1004372670278375,1.4735833741161026,9,1,2,504,40,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-6.343591927757809
118830,2.077877048076933,2.054492570967028,2.1623703133552263,13,2,1,232,40,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-2.872359314830277
118831,2.118305321018274,2.4361146925427035,2.1623703133552263,13,2,2,421,40,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-4.020215317769256
118833,0.253592090779241,1.4820593886035136,2.1623703133552263,8,1,1,127,29,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-2.713556235910346
118842,1.4766792913020408,2.054492570967028,2.1623703133552263,11,2,1,262,40,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-4.59709065220556
118844,1.1558662764439247,1.8636815101791897,2.1623703133552263,10,2,0,65,40,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-2.1447544142532022
118846,0.9151800164820444,1.6728704493913518,1.4735833741161026,10,2,1,153,40,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-2.6175213351705118
118853,0.8350532615858074,1.6728704493913518,2.1623703133552263,9,2,0,115,40,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.411490662926928
118856,-0.6287201988988727,0.9096262062399996,1.4735833741161026,6,1,1,104,40,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.7241778976502062
118867,-0.3887637299234366,0.3371930238764857,1.4735833741161026,7,1,0,62,40,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.1394181651028503
118870,0.2932905727341364,1.1004372670278375,1.4735833741161026,9,1,2,286,21,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-5.607516499539167
118871,1.19556475839882,1.4820593886035136,1.4735833741161026,11,2,1,284,40,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-3.4948456326138007
118878,-0.669148471840213,0.5280040846643237,1.4735833741161026,6,1,0,56,40,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.9949679068157031
118883,2.118305321018274,2.4361146925427035,2.1623703133552263,13,2,2,388,18,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-4.938573119406208
118884,1.5171075642433811,2.4361146925427035,2.1623703133552263,11,2,2,503,40,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-5.73579188452919
118898,-0.0672209240788762,1.2912483278156757,2.1623703133552263,7,1,1,205,40,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.122842761663875
118902,0.6347952745652675,1.8636815101791897,1.4735833741161026,9,2,2,499,40,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.3758194470694765
118904,0.5943670016239271,1.4820593886035136,1.4735833741161026,9,2,1,220,40,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.196561478835718
118921,0.5546685196690316,1.8636815101791897,2.1623703133552263,8,2,0,65,40,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.6496075678652065
118922,0.8754815345271477,2.054492570967028,2.1623703133552263,9,2,1,305,40,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.520260411620677
118933,0.6347952745652675,1.8636815101791897,1.4735833741161026,9,2,1,150,40,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-2.776799212179914
118935,0.8952181204954743,1.8636815101791897,2.1623703133552263,10,1,2,426,16,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,-4.832267403564182
118937,0.253592090779241,1.4820593886035136,2.1623703133552263,8,1,1,247,40,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-5.281824479127272
118939,0.9356463934368148,2.2453036317548656,2.1623703133552263,10,1,3,665,9,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,-9.015967876901422
118941,0.6148333785786975,2.054492570967028,2.1623703133552263,9,1,2,484,40,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,-6.5186851775111805
118943,0.2940203637205813,1.8636815101791897,2.1623703133552263,8,1,2,412,40,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-6.057641217410603
118950,0.2940203637205813,1.8636815101791897,2.1623703133552263,8,1,2,479,40,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-5.807070738888314
118952,1.5171075642433811,2.4361146925427035,2.1623703133552263,11,2,1,217,40,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-3.3343848830309866
118966,0.6347952745652675,1.8636815101791897,1.4735833741161026,9,2,1,212,40,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-3.731769096917783
118967,0.9151800164820444,1.6728704493913518,1.4735833741161026,10,2,1,244,40,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-4.621467257921861
118980,1.2359930313401604,1.8636815101791897,1.4735833741161026,11,2,2,311,24,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-3.5895761055788418
118993,0.8754815345271477,2.054492570967028,2.1623703133552263,9,2,1,346,40,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.705760342852557
119002,0.053334103758701,1.6728704493913518,1.4735833741161026,8,1,3,648,40,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-4.775800112314031
119014,-0.529361339002511,-0.0444290976991903,-0.5927774436012687,8,2,1,194,40,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.257395080451857
119029,-1.190949264705314,-0.2352401584870283,0.096009495637855,6,1,1,130,40,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.710969753771464
119034,1.19556475839882,1.4820593886035136,1.4735833741161026,11,2,1,301,40,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-5.809445389458229
119038,0.3132524687207065,0.9096262062399996,0.7847964348769789,9,2,1,283,40,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.440243894252032
119045,-0.9098347318020932,0.3371930238764857,0.7847964348769789,6,1,1,168,40,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.460032954338577
119064,0.9151800164820444,1.6728704493913518,1.4735833741161026,10,2,1,236,40,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-3.3428240813169854
119071,0.8754815345271477,2.054492570967028,2.1623703133552263,9,2,1,284,40,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.125072078533499
119077,1.196294549385265,2.2453036317548656,2.1623703133552263,10,2,2,669,40,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.260406020471178
119087,1.196294549385265,2.2453036317548656,2.1623703133552263,10,2,1,324,40,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-5.179687705755373
119093,-0.0075605461374095,0.7188151454521616,0.7847964348769789,8,2,0,47,40,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.2048774332509966
119099,0.3529509506756031,0.5280040846643237,0.096009495637855,10,2,1,256,40,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-2.930725709970915
119106,1.196294549385265,2.2453036317548656,2.1623703133552263,10,2,1,365,40,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-4.400693320039456
119118,0.8350532615858074,1.6728704493913518,2.1623703133552263,9,2,0,66,40,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.3448520761500191
119119,1.1558662764439247,1.8636815101791897,2.1623703133552263,10,2,1,196,40,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.305763185462332
119120,1.4766792913020408,2.054492570967028,2.1623703133552263,11,2,1,187,40,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-3.5983782494203185
119125,-0.529361339002511,-0.0444290976991903,-0.5927774436012687,8,2,1,150,40,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.169838264611201
119128,0.9548784984369398,1.2912483278156757,0.7847964348769789,11,2,2,231,17,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-2.8338065567528194
119130,0.1122646907137228,0.3371930238764857,-0.5927774436012687,10,2,2,300,40,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-3.9901975020325233
119136,0.3132524687207065,0.9096262062399996,0.7847964348769789,9,2,1,307,40,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.312166081205235
119138,0.9548784984369398,1.2912483278156757,0.7847964348769789,11,2,2,374,19,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-5.280692846867594
119139,0.3536807416620469,1.2912483278156757,0.7847964348769789,9,2,2,456,40,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5.288883079277394
119149,-0.2085483241443943,0.1463819630886477,-0.5927774436012687,9,2,1,121,40,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-2.3536918673164324
119157,0.9945769803918364,0.9096262062399996,0.096009495637855,12,2,2,397,40,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,-3.2675187185522354
119164,-0.2886750790406308,0.1463819630886477,0.096009495637855,8,2,0,52,40,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.6546534788915668
119169,0.874751743540704,1.2912483278156757,1.4735833741161026,10,2,1,271,40,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5.8247123700125885
119179,0.9151800164820444,1.6728704493913518,1.4735833741161026,10,2,1,259,40,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-4.420884435522504
119182,0.3132524687207065,0.9096262062399996,0.7847964348769789,9,2,1,251,40,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.020162571976717
119186,1.196294549385265,2.2453036317548656,2.1623703133552263,10,2,1,275,40,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-5.369326907338211
119195,0.8952181204954743,1.8636815101791897,2.1623703133552263,10,1,2,426,38,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,-5.3781828754656456
119213,-0.0275224421239796,0.9096262062399996,1.4735833741161026,8,1,1,281,40,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-4.324392087293621
119220,-0.2682087020858604,0.7188151454521616,0.7847964348769789,8,1,2,427,40,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-3.8544442418948703
119226,1.4766792913020408,2.054492570967028,2.1623703133552263,11,2,1,428,40,0,0,0,2,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-5.772076862434286
119234,0.8952181204954743,1.8636815101791897,2.1623703133552263,10,1,2,672,40,0,0,0,1,2,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,-8.45363437721476
119239,0.0526043127722561,0.9096262062399996,0.7847964348769789,9,1,2,522,40,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,-4.653855996894574
119245,-0.8304377678923017,-0.4260512192748663,-0.5927774436012687,8,1,2,238,40,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-3.696734962216104
119248,-0.5897515079304214,-0.2352401584870283,0.096009495637855,8,1,1,191,40,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1.934343739679894
119249,0.0518745217858124,0.1463819630886477,0.096009495637855,10,1,2,296,40,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,-3.6699416533497695
119255,1.837190788115053,1.8636815101791897,1.4735833741161026,13,2,2,464,40,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-5.675773273817114
119286,1.19556475839882,1.4820593886035136,1.4735833741161026,11,2,1,318,40,0,0,0,1,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-3.844307364910372
119287,0.9953067713782802,1.6728704493913518,0.7847964348769789,11,2,2,419,40,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,-4.926696681593796
119290,0.6737639655337192,0.7188151454521616,0.096009495637855,11,2,2,541,40,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-5.177061282726208
119303,1.3153899952499526,1.1004372670278375,0.096009495637855,13,2,2,537,40,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,-3.918102797289644
119322,-0.0267926511375358,1.6728704493913518,2.1623703133552263,7,1,1,241,40,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-3.2358875386519133
119329,0.253592090779241,1.4820593886035136,2.1623703133552263,8,1,2,260,40,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-5.919945289543065
119346,1.5171075642433811,2.4361146925427035,2.1623703133552263,11,2,2,293,40,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,-5.165773514519255
119350,0.5339768326960167,1.2912483278156757,2.1623703133552263,9,1,2,232,40,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-7.185030038267101
119351,1.1558662764439247,1.8636815101791897,2.1623703133552263,10,2,1,161,40,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-4.798605915751562
119352,0.574405105637357,1.6728704493913518,2.1623703133552263,9,1,2,244,40,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,-6.350903374295609
119353,0.8754815345271477,2.054492570967028,2.1623703133552263,9,2,1,70,36,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-3.4559199519161354
119357,1.5171075642433811,2.4361146925427035,2.1623703133552263,11,2,2,249,40,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,-6.171506429502653
119367,-0.0672209240788762,1.2912483278156757,2.1623703133552263,7,1,1,67,40,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-2.4135101569945294
119372,0.8754815345271477,2.054492570967028,2.1623703133552263,9,2,1,89,40,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-3.9829723023906376
119375,-0.708846953795109,0.9096262062399996,2.1623703133552263,5,1,0,11,11,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.2996371318426214
119380,0.2338555048109144,1.6728704493913518,2.1623703133552263,7,2,0,16,16,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.7476289951672674
119381,0.5142402467276913,1.4820593886035136,2.1623703133552263,8,2,0,25,25,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.191738938857503
119386,-0.3476056659956519,1.4820593886035136,2.1623703133552263,6,1,1,43,38,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-2.719971590114373
119393,-1.2710760196015505,-0.2352401584870283,0.7847964348769789,5,1,0,21,21,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.6164288838656381
119402,0.253592090779241,1.4820593886035136,2.1623703133552263,8,1,1,309,40,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-5.089787836929885
119407,-0.5890217169439765,0.5280040846643237,0.7847964348769789,7,1,1,174,40,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-3.204420366056563
119408,0.253592090779241,1.4820593886035136,2.1623703133552263,8,1,1,294,40,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-4.176264013846034
119419,-0.5890217169439765,0.5280040846643237,0.7847964348769789,7,1,2,382,40,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5.809924297194798
119428,0.0725662087588262,0.7188151454521616,0.096009495637855,9,2,1,149,40,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-3.4618850849916685
119435,1.196294549385265,2.2453036317548656,2.1623703133552263,10,2,1,345,40,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-5.6605346078285335
119438,0.9159098074684882,2.4361146925427035,2.1623703133552263,9,2,1,188,40,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-4.546765817249895
119440,-0.8694064588607529,0.7188151454521616,0.7847964348769789,6,1,1,58,40,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1.879032615058816
119443,0.9548784984369398,1.2912483278156757,0.7847964348769789,11,2,1,177,40,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-3.873415220734345
119447,-0.3071773930543116,1.8636815101791897,2.1623703133552263,6,1,1,154,40,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-2.413534098728125
119453,0.5546685196690316,1.8636815101791897,2.1623703133552263,8,2,0,56,40,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.24108469757146
119459,-0.0267926511375358,1.6728704493913518,2.1623703133552263,7,1,1,212,40,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-4.769332777894524
119460,0.9159098074684882,2.4361146925427035,2.1623703133552263,9,2,1,186,40,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-4.745018436930486
119483,1.3146602042635076,0.3371930238764857,-0.5927774436012687,14,2,2,237,18,0,0,0,0,2,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,-2.33100852415886
119492,0.6730341745472743,-0.0444290976991903,-0.5927774436012687,12,2,1,163,40,0,0,0,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2.792016519968878
119510,1.275691513295057,1.4820593886035136,0.7847964348769789,12,2,1,395,40,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-3.3726271937269856
119511,0.654531860533594,1.6728704493913518,1.4735833741161026,10,1,2,543,40,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-6.094949395198651
119518,1.837190788115053,1.8636815101791897,1.4735833741161026,13,2,1,281,40,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,-1.294302160036641
119520,0.2932905727341364,1.1004372670278375,1.4735833741161026,9,1,1,120,40,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-3.4001262489898165
119526,0.654531860533594,1.6728704493913518,1.4735833741161026,10,1,2,676,40,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-4.882777298316364
119532,2.077877048076933,2.054492570967028,2.1623703133552263,13,2,0,126,40,0,0,0,1,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-1.5231896231753057
119541,0.574405105637357,1.6728704493913518,2.1623703133552263,9,1,1,335,40,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-4.275325957598354
119544,0.9151800164820444,1.6728704493913518,1.4735833741161026,10,2,0,94,40,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-2.1475491441085723
119545,1.5568060461982778,2.054492570967028,1.4735833741161026,12,2,1,198,27,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,-3.3261290391663505
119546,0.3337188456754768,1.4820593886035136,1.4735833741161026,9,1,1,264,40,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-3.2997681431113124
119554,0.6340654835788238,1.1004372670278375,0.7847964348769789,10,2,0,69,40,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.9919323057807466
119555,0.9548784984369398,1.2912483278156757,0.7847964348769789,11,2,1,284,40,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-2.637377497280001
119559,0.9953067713782802,1.6728704493913518,0.7847964348769789,11,2,1,235,40,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-2.171013349584629
119561,1.5568060461982778,2.054492570967028,1.4735833741161026,12,2,1,183,23,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,-2.939681694885925
119563,2.43911833587639,2.626925753330541,2.1623703133552263,14,2,1,534,40,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,-4.102955723131117
119574,0.3522211596891582,-0.2352401584870283,-0.5927774436012687,11,2,1,141,33,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-2.591934092719347
119597,0.9945769803918364,0.9096262062399996,0.096009495637855,12,2,1,325,40,0,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-2.5267293902089647
119600,0.4535440825266092,1.1004372670278375,0.096009495637855,11,1,3,955,40,0,0,1,0,1,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,-5.039276426783881
119608,0.2932905727341364,1.1004372670278375,1.4735833741161026,9,1,2,304,40,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-4.460554344597963
119611,0.2932905727341364,1.1004372670278375,1.4735833741161026,9,1,2,509,40,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-4.634886463452284
119615,1.837190788115053,1.8636815101791897,1.4735833741161026,13,2,2,417,40,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-3.46411998412398
119618,2.118305321018274,2.4361146925427035,2.1623703133552263,13,2,2,500,40,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-5.972883342557195
119642,0.9349166024503698,1.4820593886035136,1.4735833741161026,11,1,2,968,40,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-4.716725153225566
119655,1.837190788115053,1.8636815101791897,1.4735833741161026,13,2,2,587,40,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-4.063361631380046
119660,0.3726875366439285,0.3371930238764857,0.096009495637855,11,1,2,275,40,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,-2.2965036789496773
119661,0.954148707450496,0.5280040846643237,0.096009495637855,12,2,1,295,40,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1.4634900824477726
119663,0.3719577456574836,-0.4260512192748663,-0.5927774436012687,12,1,1,72,18,0,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,-0.8277462090735018
119667,2.196972493941621,0.9096262062399996,0.096009495637855,16,2,1,209,40,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,-1.7571532244559926
119669,2.277099248837858,0.9096262062399996,-0.5927774436012687,17,2,2,658,40,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,-1.3045188751341923
119671,-0.8900981458337678,0.1463819630886477,0.7847964348769789,7,0,2,255,40,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,-4.487105957915603
119676,-1.5317241755500006,-0.2352401584870283,0.7847964348769789,5,0,1,54,19,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-2.1624439564173032
119677,-0.689110367826783,0.7188151454521616,2.1623703133552263,6,0,1,164,40,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-4.077324735754914
119686,-1.452327211640209,-0.9984844016383804,-0.5927774436012687,7,0,2,175,30,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,-2.960266353692047
119688,1.19556475839882,1.4820593886035136,1.4735833741161026,11,2,1,252,40,0,0,0,2,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-3.985723717659332
119689,0.6141035875922537,1.2912483278156757,1.4735833741161026,10,1,2,437,40,0,0,0,2,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,-6.409528063506494
